t,beta1,r1,d1,gamma,sigma
4/12/2020,0.105923353,0.123282478,0.000299865,1.04E-10,0.05
5/12/2020,0.105923353,0.123282478,0.000299865,1.04E-10,0.05
6/12/2020,0.105923353,0.123282478,0.000299865,1.04E-10,0.05
7/12/2020,0.105923353,0.123282478,0.000299865,1.04E-10,0.05
8/12/2020,0.117587623,0.10438979,0.000311254,1.02E-10,0.05
9/12/2020,0.117587623,0.10438979,0.000311254,1.02E-10,0.05
10/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
11/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
12/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
13/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
14/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
15/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
16/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
17/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
18/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
19/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
20/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
21/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
22/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
23/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
24/12/2020,0.113840892,0.086652187,0.000298035,1.05E-10,0.05
25/12/2020,0.090952958,0.053598781,0.000146335,1.02E-10,0.05
26/12/2020,0.090952958,0.053598781,0.000146335,1.02E-10,0.05
27/12/2020,0.090952958,0.053598781,0.000146335,1.02E-10,0.05
28/12/2020,0.090952958,0.053598781,0.000146335,1.02E-10,0.05
29/12/2020,0.090952958,0.053598781,0.000146335,1.02E-10,0.05
30/12/2020,0.090952958,0.053598781,0.000146335,1.02E-10,0.05
31/12/2020,0.090952958,0.053598781,0.000146335,1.02E-10,0.05
1/1/2021,0.090952958,0.053598781,0.000146335,1.02E-10,0.05
2/1/2021,0.090952958,0.053598781,0.000146335,1.02E-10,0.05
3/1/2021,0.098246143,0.088282765,0.000357574,1.01E-10,0.05
4/1/2021,0.098246143,0.088282765,0.000357574,1.01E-10,0.05
5/1/2021,0.098246143,0.088282765,0.000357574,1.01E-10,0.05
6/1/2021,0.098246143,0.088282765,0.000357574,1.01E-10,0.05
7/1/2021,0.098246143,0.088282765,0.000357574,1.01E-10,0.05
8/1/2021,0.098246143,0.088282765,0.000357574,1.01E-10,0.05
9/1/2021,0.098246143,0.088282765,0.000357574,1.01E-10,0.05
10/1/2021,0.098246143,0.088282765,0.000357574,1.01E-10,0.05
11/1/2021,0.098246143,0.088282765,0.000357574,1.01E-10,0.05
12/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
13/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
14/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
15/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
16/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
17/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
18/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
19/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
20/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
21/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
22/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
23/1/2021,0.096849754,0.057264278,0.00023567,1.01E-10,0.05
24/1/2021,0.086320883,0.08221214,0.000260925,9.98E-11,0.05
25/1/2021,0.086320883,0.08221214,0.000260925,9.98E-11,0.05
26/1/2021,0.086320883,0.08221214,0.000260925,9.98E-11,0.05
27/1/2021,0.086320883,0.08221214,0.000260925,9.98E-11,0.05
28/1/2021,0.086320883,0.08221214,0.000260925,9.98E-11,0.05
29/1/2021,0.086320883,0.08221214,0.000260925,9.98E-11,0.05
30/1/2021,0.086320883,0.08221214,0.000260925,9.98E-11,0.05
31/1/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
1/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
2/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
3/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
4/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
5/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
6/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
7/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
8/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
9/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
10/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
11/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
12/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
13/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
14/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
15/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
16/2/2021,0.082958221,0.073213598,0.00028855,1.01E-10,0.05
17/2/2021,0.06831153,0.115917296,0.000339264,1.01E-10,0.05
18/2/2021,0.06831153,0.115917296,0.000339264,1.01E-10,0.05
19/2/2021,0.06831153,0.115917296,0.000339264,1.01E-10,0.05
20/2/2021,0.06831153,0.115917296,0.000339264,1.01E-10,0.05
21/2/2021,0.06831153,0.115917296,0.000339264,1.01E-10,0.05
22/2/2021,0.06831153,0.115917296,0.000339264,1.01E-10,0.05
23/2/2021,0.06831153,0.115917296,0.000339264,1.01E-10,0.05
24/2/2021,0.06831153,0.115917296,0.000339264,1.01E-10,0.05
25/2/2021,0.06831153,0.115917296,0.000339264,1.01E-10,0.05
26/2/2021,0.06831153,0.115917296,0.000339264,1.01E-10,0.05
27/2/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
28/2/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
1/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
2/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
3/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
4/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
5/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
6/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
7/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
8/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
9/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
10/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
11/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
12/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
13/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
14/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
15/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
16/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
17/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
18/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
19/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
20/3/2021,0.08095332,0.112259854,0.000285236,1.04E-10,0.05
21/3/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
22/3/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
23/3/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
24/3/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
25/3/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
26/3/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
27/3/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
28/3/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
29/3/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
30/3/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
31/3/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
1/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
2/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
3/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
4/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
5/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
6/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
7/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
8/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
9/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
10/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
11/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
12/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
13/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
14/4/2021,0.093488707,0.090288096,0.000294199,1.02E-10,0.05
15/4/2021,0.119620649,0.088538183,0.000420701,9.92E-11,0.05
16/4/2021,0.119620649,0.088538183,0.000420701,9.92E-11,0.05
17/4/2021,0.119620649,0.088538183,0.000420701,9.92E-11,0.05
