t,beta1,r1,d1,gamma,sigma
10/2/2021,0.038880386,0.08825666,0.0037006,0.000101672,0.05
11/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
12/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
13/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
14/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
15/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
16/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
17/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
18/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
19/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
20/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
21/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
22/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
23/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
24/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
25/2/2021,0.040038432,0.070630238,0.003657737,0.000104681,0.05
26/2/2021,0.037928108,0.052927525,0.003278255,0.0001025,0.05
27/2/2021,0.037928108,0.052927525,0.003278255,0.0001025,0.05
28/2/2021,0.037928108,0.052927525,0.003278255,0.0001025,0.05
1/3/2021,0.037928108,0.052927525,0.003278255,0.0001025,0.05
2/3/2021,0.037928108,0.052927525,0.003278255,0.0001025,0.05
3/3/2021,0.037928108,0.052927525,0.003278255,0.0001025,0.05
4/3/2021,0.037928108,0.052927525,0.003278255,0.0001025,0.05
5/3/2021,0.037928108,0.052927525,0.003278255,0.0001025,0.05
6/3/2021,0.037928108,0.052927525,0.003278255,0.0001025,0.05
7/3/2021,0.037928108,0.052927525,0.003278255,0.0001025,0.05
8/3/2021,0.045176837,0.07710399,0.003958177,9.94E-05,0.05
9/3/2021,0.045176837,0.07710399,0.003958177,9.94E-05,0.05
10/3/2021,0.045176837,0.07710399,0.003958177,9.94E-05,0.05
11/3/2021,0.045176837,0.07710399,0.003958177,9.94E-05,0.05
12/3/2021,0.045176837,0.07710399,0.003958177,9.94E-05,0.05
13/3/2021,0.045176837,0.07710399,0.003958177,9.94E-05,0.05
14/3/2021,0.045176837,0.07710399,0.003958177,9.94E-05,0.05
15/3/2021,0.045176837,0.07710399,0.003958177,9.94E-05,0.05
16/3/2021,0.045176837,0.07710399,0.003958177,9.94E-05,0.05
17/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
18/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
19/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
20/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
21/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
22/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
23/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
24/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
25/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
26/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
27/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
28/3/2021,0.059378252,0.051003681,0.004712405,0.000100796,0.05
29/3/2021,0.045569245,0.038076861,0.00233831,0.000102457,0.05
30/3/2021,0.045569245,0.038076861,0.00233831,0.000102457,0.05
31/3/2021,0.045569245,0.038076861,0.00233831,0.000102457,0.05
1/4/2021,0.045569245,0.038076861,0.00233831,0.000102457,0.05
2/4/2021,0.045569245,0.038076861,0.00233831,0.000102457,0.05
3/4/2021,0.045569245,0.038076861,0.00233831,0.000102457,0.05
4/4/2021,0.045569245,0.038076861,0.00233831,0.000102457,0.05
5/4/2021,0.046327688,0.045768,0.002251179,0.000101327,0.05
6/4/2021,0.046327688,0.045768,0.002251179,0.000101327,0.05
7/4/2021,0.046327688,0.045768,0.002251179,0.000101327,0.05
8/4/2021,0.046327688,0.045768,0.002251179,0.000101327,0.05
9/4/2021,0.046327688,0.045768,0.002251179,0.000101327,0.05
10/4/2021,0.046327688,0.045768,0.002251179,0.000101327,0.05
11/4/2021,0.055607055,0.048828232,0.003131326,0.000100967,0.05
12/4/2021,0.055607055,0.048828232,0.003131326,0.000100967,0.05
13/4/2021,0.055607055,0.048828232,0.003131326,0.000100967,0.05
14/4/2021,0.055607055,0.048828232,0.003131326,0.000100967,0.05
15/4/2021,0.055607055,0.048828232,0.003131326,0.000100967,0.05
