t,beta1,beta2,beta3,r1,r2,r3,d1,d2,d3,p1,p2,p3,gamma,sigma
24/7/2020,0.08717556,0.000926266,0.000886235,0.047374346,0.033377091,0.038145126,0.00119342,0.001416183,0.002395888,0.986352014,0.013919546,0.005350625,0.000101261,0.05
25/7/2020,0.08717556,0.000926266,0.000886235,0.047374346,0.033377091,0.038145126,0.00119342,0.001416183,0.002395888,0.986352014,0.013919546,0.005350625,0.000101261,0.05
26/7/2020,0.08717556,0.000926266,0.000886235,0.047374346,0.033377091,0.038145126,0.00119342,0.001416183,0.002395888,0.986352014,0.013919546,0.005350625,0.000101261,0.05
27/7/2020,0.08717556,0.000926266,0.000886235,0.047374346,0.033377091,0.038145126,0.00119342,0.001416183,0.002395888,0.986352014,0.013919546,0.005350625,0.000101261,0.05
28/7/2020,0.08717556,0.000926266,0.000886235,0.047374346,0.033377091,0.038145126,0.00119342,0.001416183,0.002395888,0.986352014,0.013919546,0.005350625,0.000101261,0.05
29/7/2020,0.08717556,0.000926266,0.000886235,0.047374346,0.033377091,0.038145126,0.00119342,0.001416183,0.002395888,0.986352014,0.013919546,0.005350625,0.000101261,0.05
30/7/2020,0.08717556,0.000926266,0.000886235,0.047374346,0.033377091,0.038145126,0.00119342,0.001416183,0.002395888,0.986352014,0.013919546,0.005350625,0.000101261,0.05
31/7/2020,0.060867001,0.000570831,5.18E-05,0.059099086,0.041245007,0.047105685,5.19E-07,1.31E-05,1.22E-05,0.990075269,0.00881978,0.003612005,0.000100269,0.05
1/8/2020,0.060867001,0.000570831,5.18E-05,0.059099086,0.041245007,0.047105685,5.19E-07,1.31E-05,1.22E-05,0.990075269,0.00881978,0.003612005,0.000100269,0.05
2/8/2020,0.060867001,0.000570831,5.18E-05,0.059099086,0.041245007,0.047105685,5.19E-07,1.31E-05,1.22E-05,0.990075269,0.00881978,0.003612005,0.000100269,0.05
3/8/2020,0.060867001,0.000570831,5.18E-05,0.059099086,0.041245007,0.047105685,5.19E-07,1.31E-05,1.22E-05,0.990075269,0.00881978,0.003612005,0.000100269,0.05
4/8/2020,0.060867001,0.000570831,5.18E-05,0.059099086,0.041245007,0.047105685,5.19E-07,1.31E-05,1.22E-05,0.990075269,0.00881978,0.003612005,0.000100269,0.05
5/8/2020,0.060867001,0.000570831,5.18E-05,0.059099086,0.041245007,0.047105685,5.19E-07,1.31E-05,1.22E-05,0.990075269,0.00881978,0.003612005,0.000100269,0.05
6/8/2020,0.060867001,0.000570831,5.18E-05,0.059099086,0.041245007,0.047105685,5.19E-07,1.31E-05,1.22E-05,0.990075269,0.00881978,0.003612005,0.000100269,0.05
7/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
8/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
9/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
10/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
11/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
