t,beta1,r1,d1,gamma,sigma
19/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
20/12/2020,0.112131523,0.087650494,0.00029829,1.02E-10,0.05
21/12/2020,0.087652965,0.053605857,0.000149804,9.84E-11,0.05
22/12/2020,0.087652965,0.053605857,0.000149804,9.84E-11,0.05
23/12/2020,0.087652965,0.053605857,0.000149804,9.84E-11,0.05
24/12/2020,0.087652965,0.053605857,0.000149804,9.84E-11,0.05
25/12/2020,0.087652965,0.053605857,0.000149804,9.84E-11,0.05
26/12/2020,0.087652965,0.053605857,0.000149804,9.84E-11,0.05
27/12/2020,0.087652965,0.053605857,0.000149804,9.84E-11,0.05
28/12/2020,0.087652965,0.053605857,0.000149804,9.84E-11,0.05
29/12/2020,0.087652965,0.053605857,0.000149804,9.84E-11,0.05
30/12/2020,0.09909612,0.084507391,0.000357102,1.04E-10,0.05
31/12/2020,0.09909612,0.084507391,0.000357102,1.04E-10,0.05
1/1/2021,0.09909612,0.084507391,0.000357102,1.04E-10,0.05
2/1/2021,0.09909612,0.084507391,0.000357102,1.04E-10,0.05
3/1/2021,0.09909612,0.084507391,0.000357102,1.04E-10,0.05
4/1/2021,0.09909612,0.084507391,0.000357102,1.04E-10,0.05
5/1/2021,0.09909612,0.084507391,0.000357102,1.04E-10,0.05
6/1/2021,0.09909612,0.084507391,0.000357102,1.04E-10,0.05
7/1/2021,0.09909612,0.084507391,0.000357102,1.04E-10,0.05
8/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
9/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
10/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
11/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
12/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
13/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
14/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
15/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
16/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
17/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
18/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
19/1/2021,0.097013062,0.055503986,0.00024621,9.79E-11,0.05
20/1/2021,0.085219876,0.082654107,0.000262026,1.00E-10,0.05
21/1/2021,0.085219876,0.082654107,0.000262026,1.00E-10,0.05
22/1/2021,0.085219876,0.082654107,0.000262026,1.00E-10,0.05
23/1/2021,0.085219876,0.082654107,0.000262026,1.00E-10,0.05
24/1/2021,0.085219876,0.082654107,0.000262026,1.00E-10,0.05
25/1/2021,0.085219876,0.082654107,0.000262026,1.00E-10,0.05
26/1/2021,0.085219876,0.082654107,0.000262026,1.00E-10,0.05
27/1/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
28/1/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
29/1/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
30/1/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
31/1/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
1/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
2/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
3/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
4/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
5/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
6/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
7/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
8/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
9/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
10/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
